episode,reward,steps,unique_locations,success
668,-151.15217244286612,22,3,Collision
669,78.88126044168646,58,17,Success
670,-105.3080574226192,18,3,Collision
671,-130.34812142150207,32,3,Collision
672,58.87563784615052,77,20,Success
673,94.32293918612692,25,6,Success
674,145.1176397503711,89,21,Success
675,132.90589102526886,109,29,Success
676,67.175134891922,65,16,Success
677,-104.27895178275347,19,4,Collision
678,-57.01401025688791,91,22,Collision
679,-111.38343096375056,15,2,Collision
680,113.26307988159866,104,21,Success
681,143.77747460903532,96,26,Success
682,144.95042627223347,96,27,Success
683,-110.41972399981226,18,4,Collision
684,-45.51396708563946,48,10,Collision
685,-111.74480884300202,20,4,Collision
686,-109.59488731529224,23,4,Collision
687,67.9948769436309,66,18,Success
688,134.16687116744595,97,22,Success
689,69.39057046420345,61,14,Success
690,91.41884812762481,31,6,Success
691,80.4806165807372,55,15,Success
692,-13.41883469753239,41,7,Success
693,81.5483563662099,47,11,Success
694,146.36062846871647,73,15,Success
695,73.48441401070099,62,16,Success
696,-120.50484816953444,22,3,Collision
697,82.84356389636852,52,16,Success
698,-156.85874448332333,83,7,Collision
699,-101.58862030085952,16,3,Collision
700,74.48914700728798,55,13,Success
701,120.3500200277858,112,24,Success
702,85.22096028849379,31,5,Success
703,-99.37530753150575,13,3,Collision
704,-202.92237316074863,74,5,Collision
705,-48.881159291369784,52,8,Collision
706,84.49974985029372,47,13,Success
707,93.64755747273678,28,6,Success
708,141.79500921884252,102,28,Success
709,70.58237599369451,61,15,Success
710,55.96059221648623,76,18,Success
711,-96.48874966785375,11,4,Collision
712,-118.14437356655793,33,7,Collision
713,95.02794241531197,28,7,Success
714,-111.21622113581705,31,10,Collision
715,-118.9709606763834,19,2,Collision
716,-103.70271571230099,22,5,Collision
717,135.11040071807548,103,25,Success
718,-107.20931482434355,19,5,Collision
719,144.02025950775715,89,21,Success
720,135.01777138255827,79,12,Success
721,-121.18876445540573,36,7,Collision
722,-123.99917030215998,23,2,Collision
723,56.43901535891678,48,9,Success
724,-101.15629671312966,13,4,Collision
725,-94.43982150056843,8,4,Collision
726,-101.88655189319341,14,4,Collision
727,-39.38843647786575,38,7,Collision
728,-110.90894668263259,14,2,Collision
729,119.05205487630104,100,20,Success
730,-109.32323845008874,20,3,Collision
731,95.79136197555556,21,4,Success
732,139.74945678219171,96,24,Success
733,87.16367541150711,33,6,Success
734,-90.88289300036678,166,25,Success
735,134.52106294813757,105,26,Success
736,129.18089388066073,109,28,Success
737,-128.5579345203216,28,2,Collision
738,-110.78164577545449,14,3,Collision
739,-43.359806839305506,47,8,Collision
740,-111.26976455899624,32,7,Collision
741,77.20776358955828,52,12,Success
742,84.37187121741138,43,11,Success
743,60.604599575764844,72,18,Success
744,-61.126505128266196,67,12,Collision
745,85.4261951671746,35,6,Success
746,67.33808699821269,64,15,Success
747,88.89200392693365,38,9,Success
748,82.5213547671469,37,6,Success
749,87.55376340694198,25,4,Success
750,-115.56199619255582,20,2,Collision
751,115.29307228413481,113,23,Success
752,-133.22959112936735,46,11,Collision
753,-98.54449472375082,11,3,Collision
754,-246.16367472881856,43,4,Collision
755,68.9548281942092,197,28,Success
756,-95.20018443228989,9,3,Collision
757,-243.55248825154337,27,3,Collision
758,-122.5169849414377,22,3,Collision
759,-114.91047426098461,24,5,Collision
760,-111.01106922362116,16,4,Collision
761,-2.557041449599467,32,3,Success
762,127.76576810248737,111,27,Success
763,94.99877812880655,30,9,Success
764,-103.22591609819027,11,2,Collision
765,-23.53235746590721,57,4,Success
766,-36.180343243374814,49,13,Collision
767,139.29602107437677,78,14,Success
768,128.08718197812982,83,13,Success
769,127.18127445273322,108,23,Success
770,90.78476083746585,37,11,Success
771,-107.21491104920013,13,2,Collision
772,98.08782184281176,30,9,Success
